sale_id,date,service,price,promotion,quantity,revenue,cost,profit,region,age,gender,income,channel,payment_method
S04788,2024-05-09,Water Heater Installation,424.78,None,3,1274.33,764.6,509.73,PA,45.0,Non-binary,120k+,Online Booking,Mobile Pay
S04789,2024-05-09,HVAC Servicing,803.19,None,3,2409.58,1445.75,963.83,FL,18.0,Female,120k+,Online Booking,Credit Card
S04790,2024-05-09,Electrical Wiring,728.79,SPRING10,1,655.91,437.28,218.64,IL,45.0,,80-120k,Phone,Mobile Pay
S04791,2024-05-09,Window Replacement,847.18,SPRING10,1,762.46,508.31,254.15,NJ,44.0,Non-binary,80-120k,Phone,Credit Card
S04792,2024-05-09,Electrical Wiring,938.42,SUMMER15,1,797.66,563.05,234.6,NJ,36.0,Non-binary,120k+,Online Booking,Debit Card
S04793,2024-05-09,,1439.56,None,1,1439.56,863.73,575.82,,,Male,120k+,Phone,Cash
S04794,2024-05-09,Gutter Cleaning,759.12,None,2,1518.24,910.94,607.3,PA,27.0,Male,<40k,Phone,Credit Card
S04795,2024-05-09,Lawn Maintenance,883.92,SPRING10,1,795.52,530.35,265.17,WA,40.0,Non-binary,80-120k,Online Booking,Debit Card
S04796,2024-05-10,Plumbing Repair,326.98,SPRING10,1,294.29,196.19,98.1,WA,56.0,Non-binary,40-80k,Walk-in,Mobile Pay
S04797,2024-05-10,Electrical Wiring,1375.95,REFERRAL20,2,2201.52,1651.14,550.38,NJ,22.0,Non-binary,40-80k,Phone,Cash
S04798,2024-05-10,Fence Repair,221.77,SUMMER15,1,188.5,133.06,55.44,NJ,52.0,Male,<40k,Online Booking,Debit Card
S04799,2024-05-10,Electrical Wiring,1152.91,SPRING10,1,1037.62,691.75,345.87,CA,44.0,Female,40-80k,Walk-in,Mobile Pay
S04800,2024-05-10,Gutter Cleaning,291.5,None,1,291.5,174.9,116.6,NJ,50.0,Female,<40k,Phone,Cash
S04801,2024-05-10,HVAC Servicing,244.51,REFERRAL20,1,195.61,146.7,48.9,PA,57.0,Non-binary,120k+,Phone,Debit Card
S04802,2024-05-10,HVAC Servicing,1412.01,LOYALTY,2,2259.22,1694.42,564.81,PA,36.0,Non-binary,80-120k,Online Booking,Credit Card
S04803,2024-05-10,Lawn Maintenance,180.63,REFERRAL20,1,144.5,108.38,36.13,TX,48.0,Female,40-80k,Online Booking,Debit Card
S04804,2024-05-11,Gutter Cleaning,286.51,REFERRAL20,1,229.2,171.9,57.3,NJ,50.0,Female,<40k,Phone,Cash
S04805,2024-05-11,Water Heater Installation,1193.14,REFERRAL20,1,954.51,715.88,238.63,IL,45.0,Male,40-80k,Walk-in,Cash
S04806,2024-05-11,Fence Repair,541.28,None,1,541.28,324.77,216.51,PA,53.0,Male,<40k,Online Booking,Credit Card
S04807,2024-05-11,Roof Repair,1195.31,SPRING10,2,2151.56,1434.37,717.19,WA,54.0,Male,40-80k,Online Booking,Debit Card
S04808,2024-05-11,Plumbing Repair,943.66,SPRING10,1,849.3,566.2,283.1,NJ,29.0,Female,120k+,Phone,Debit Card
S04809,2024-05-11,Fence Repair,1346.58,LOYALTY,1,1077.27,807.95,269.32,NJ,43.0,Male,120k+,Walk-in,Cash
S04810,2024-05-11,Lawn Maintenance,349.61,LOYALTY,2,559.38,419.53,139.84,TX,22.0,Non-binary,120k+,Walk-in,Mobile Pay
S04811,2024-05-11,Plumbing Repair,1006.63,SPRING10,1,905.97,603.98,301.99,TX,37.0,Male,120k+,Phone,Debit Card
S04812,2024-05-11,Painting,882.11,LOYALTY,1,705.69,529.27,176.42,NY,53.0,Non-binary,<40k,Phone,Debit Card
S04813,2024-05-11,Gutter Cleaning,611.98,SPRING10,1,550.78,367.19,183.59,FL,37.0,Female,80-120k,Walk-in,Cash
S04814,2024-05-11,Fence Repair,522.46,SPRING10,1,470.21,313.48,156.74,PA,59.0,Female,40-80k,Online Booking,Debit Card
S04815,2024-05-12,Fence Repair,393.48,LOYALTY,2,629.57,472.18,157.39,CA,63.0,Male,80-120k,Phone,Debit Card
S04816,2024-05-12,HVAC Servicing,523.65,REFERRAL20,3,1256.75,942.57,314.19,PA,42.0,Non-binary,120k+,Online Booking,Credit Card
S04817,2024-05-12,Lawn Maintenance,494.59,LOYALTY,1,395.67,296.75,98.92,FL,42.0,Non-binary,40-80k,Online Booking,Cash
S04818,2024-05-12,,1081.92,None,1,1081.92,649.15,432.77,IL,40.0,Non-binary,40-80k,Phone,Credit Card
S04819,2024-05-12,Lawn Maintenance,667.83,SUMMER15,1,567.66,400.7,166.96,,52.0,Female,80-120k,Phone,Debit Card
S04820,2024-05-12,Window Replacement,917.97,LOYALTY,1,734.37,550.78,183.59,WA,32.0,Non-binary,<40k,Phone,Credit Card
S04821,2024-05-12,Electrical Wiring,1328.43,LOYALTY,1,1062.74,797.06,265.69,WA,41.0,Non-binary,<40k,Phone,Mobile Pay
S04822,2024-05-12,Painting,414.02,LOYALTY,1,331.22,248.41,82.8,WA,24.0,Male,120k+,Phone,Mobile Pay
S04823,2024-05-13,Window Replacement,955.33,None,1,955.33,573.2,382.13,IL,43.0,Female,80-120k,Walk-in,Mobile Pay
S04824,2024-05-13,Fence Repair,752.57,SPRING10,2,1354.62,903.08,451.54,FL,18.0,Male,40-80k,Walk-in,Credit Card
S04825,2024-05-13,Lawn Maintenance,1064.04,SUMMER15,1,904.44,638.43,266.01,PA,18.0,Female,120k+,Walk-in,Mobile Pay
S04826,2024-05-13,,1443.07,None,1,1443.07,865.84,577.23,NJ,24.0,Male,40-80k,Walk-in,Cash
S04827,2024-05-13,HVAC Servicing,225.41,REFERRAL20,2,360.65,270.49,90.16,IL,61.0,,120k+,Phone,Credit Card
S04828,2024-05-13,Fence Repair,888.71,LOYALTY,1,710.97,533.22,177.74,CA,41.0,Non-binary,80-120k,Online Booking,Credit Card
S04829,2024-05-13,Electrical Wiring,934.17,SPRING10,1,840.75,560.5,280.25,CA,44.0,Male,40-80k,Walk-in,Credit Card
S04830,2024-05-13,Electrical Wiring,525.66,SPRING10,2,946.19,630.8,315.4,WA,38.0,Male,120k+,Online Booking,Debit Card
S04831,2024-05-13,Roof Repair,450.19,SUMMER15,1,382.66,270.11,112.55,NJ,53.0,Non-binary,<40k,Phone,Credit Card
S04832,2024-05-13,Plumbing Repair,801.94,REFERRAL20,2,1283.11,962.33,320.78,CA,46.0,Male,80-120k,Online Booking,Debit Card
S04833,2024-05-13,Fence Repair,156.34,SUMMER15,2,265.77,187.6,78.17,FL,42.0,Female,120k+,Phone,Credit Card
S04834,2024-05-13,Lawn Maintenance,661.21,LOYALTY,2,1057.93,793.45,264.48,WA,38.0,Male,120k+,Online Booking,Cash
S04835,2024-05-13,Water Heater Installation,1040.33,SUMMER15,1,884.28,624.2,260.08,NJ,38.0,Non-binary,80-120k,Phone,Cash
S04836,2024-05-13,HVAC Servicing,441.8,LOYALTY,2,706.87,530.16,176.72,PA,42.0,Non-binary,80-120k,Walk-in,Cash
S04837,2024-05-14,HVAC Servicing,248.22,None,1,248.22,148.93,99.29,PA,52.0,Female,40-80k,Walk-in,Mobile Pay
S04838,2024-05-14,Lawn Maintenance,306.48,REFERRAL20,1,245.18,183.89,61.3,NY,40.0,Female,<40k,Phone,Cash
S04839,2024-05-14,Painting,1095.74,None,2,2191.47,1314.88,876.59,FL,31.0,Non-binary,80-120k,Online Booking,Cash
S04840,2024-05-14,Lawn Maintenance,256.95,SUMMER15,1,218.41,154.17,64.24,TX,59.0,Male,120k+,Walk-in,Debit Card
S04841,2024-05-14,Electrical Wiring,1489.83,LOYALTY,1,1191.87,893.9,297.97,PA,39.0,Male,<40k,Walk-in,Debit Card
S04842,2024-05-14,Electrical Wiring,960.51,SUMMER15,1,816.43,576.3,240.13,PA,36.0,Female,80-120k,Walk-in,Cash
S04843,2024-05-14,HVAC Servicing,1107.62,SPRING10,1,996.85,664.57,332.28,CA,29.0,Male,<40k,Walk-in,Debit Card
S04844,2024-05-14,Fence Repair,551.25,LOYALTY,2,882.0,661.5,220.5,IL,47.0,Female,40-80k,Online Booking,Debit Card
S04845,2024-05-14,Painting,1342.48,None,1,1342.48,805.49,536.99,FL,48.0,Non-binary,80-120k,Walk-in,Debit Card
S04846,2024-05-14,Lawn Maintenance,917.87,None,1,917.87,550.72,367.15,TX,,Non-binary,80-120k,Phone,Credit Card
S04847,2024-05-14,Lawn Maintenance,1104.2,REFERRAL20,1,883.36,662.52,220.84,FL,37.0,Female,40-80k,Phone,Credit Card
S04848,2024-05-14,Window Replacement,316.8,SUMMER15,1,269.28,190.08,79.2,NY,32.0,Male,<40k,Walk-in,Credit Card
S04849,2024-05-14,HVAC Servicing,997.35,SPRING10,2,1795.23,1196.82,598.41,PA,47.0,Female,80-120k,Walk-in,Credit Card
S04850,2024-05-14,Plumbing Repair,1032.2,SUMMER15,1,877.37,619.32,258.05,WA,45.0,Non-binary,80-120k,Online Booking,Debit Card
S04851,2024-05-15,Roof Repair,480.49,SPRING10,3,1297.32,864.88,432.44,PA,34.0,Female,120k+,Online Booking,Credit Card
S04852,2024-05-15,Gutter Cleaning,504.49,REFERRAL20,3,1210.78,908.08,302.69,NY,34.0,Male,40-80k,Phone,Debit Card
S04853,2024-05-15,Painting,1483.6,REFERRAL20,1,1186.88,890.16,296.72,PA,43.0,Female,<40k,Online Booking,Debit Card
S04854,2024-05-15,Window Replacement,1458.87,REFERRAL20,1,1167.1,875.32,291.77,NJ,62.0,Non-binary,40-80k,Phone,Mobile Pay
S04855,2024-05-15,Gutter Cleaning,1422.62,LOYALTY,1,1138.1,853.57,284.52,NY,48.0,Male,120k+,Online Booking,Cash
S04856,2024-05-15,Lawn Maintenance,309.8,None,2,619.59,371.76,247.84,NY,35.0,Male,<40k,Online Booking,Credit Card
S04857,2024-05-15,Roof Repair,810.46,REFERRAL20,2,1296.74,972.56,324.19,NY,52.0,Male,,Online Booking,Cash
S04858,2024-05-15,Window Replacement,776.03,SUMMER15,1,659.62,465.62,194.01,CA,30.0,Male,<40k,Walk-in,Credit Card
S04859,2024-05-16,Window Replacement,806.12,LOYALTY,3,1934.69,1451.02,483.67,NJ,29.0,Female,80-120k,Online Booking,Debit Card
S04860,2024-05-16,Electrical Wiring,1373.55,REFERRAL20,1,1098.84,824.13,274.71,NY,48.0,Non-binary,<40k,Walk-in,Debit Card
S04861,2024-05-16,Electrical Wiring,620.25,SPRING10,1,558.22,372.15,186.07,FL,37.0,Female,120k+,Walk-in,Debit Card
S04862,2024-05-16,Electrical Wiring,462.48,LOYALTY,2,739.98,554.98,184.99,TX,45.0,Male,120k+,Walk-in,Mobile Pay
S04863,2024-05-16,Fence Repair,1227.74,None,1,1227.74,736.64,491.1,IL,41.0,Non-binary,<40k,Phone,Credit Card
S04864,2024-05-16,Plumbing Repair,209.92,SPRING10,2,377.85,251.9,125.95,NY,,Non-binary,<40k,Walk-in,Mobile Pay
S04865,2024-05-16,Painting,866.39,None,1,866.39,519.83,346.56,PA,59.0,Male,<40k,Online Booking,Debit Card
S04866,2024-05-16,Lawn Maintenance,147.74,None,1,147.74,88.64,59.09,FL,39.0,Female,80-120k,Walk-in,Cash
S04867,2024-05-16,Water Heater Installation,146.68,None,1,146.68,88.01,58.67,WA,43.0,Male,80-120k,Walk-in,Mobile Pay
S04868,2024-05-17,Water Heater Installation,539.13,SUMMER15,1,458.26,323.48,134.78,CA,36.0,Non-binary,120k+,Phone,Cash
S04869,2024-05-17,Lawn Maintenance,700.25,SUMMER15,1,595.21,420.15,175.06,WA,54.0,Male,40-80k,Online Booking,Mobile Pay
S04870,2024-05-17,Roof Repair,202.91,None,1,202.91,121.75,81.16,NJ,39.0,Male,40-80k,Walk-in,Mobile Pay
S04871,2024-05-17,Gutter Cleaning,872.15,None,2,1744.3,1046.58,697.72,NY,44.0,Non-binary,<40k,Phone,Mobile Pay
S04872,2024-05-17,Plumbing Repair,658.59,SPRING10,2,1185.46,790.31,395.15,NJ,29.0,Male,<40k,Phone,Mobile Pay
S04873,2024-05-17,Fence Repair,200.71,None,1,200.71,120.42,80.28,CA,49.0,Female,80-120k,Phone,Mobile Pay
S04874,2024-05-17,Water Heater Installation,1059.24,REFERRAL20,1,847.39,635.55,211.85,FL,25.0,Non-binary,40-80k,Online Booking,Debit Card
S04875,2024-05-17,Fence Repair,1421.33,None,1,1421.33,852.8,568.53,CA,42.0,Female,<40k,Walk-in,Cash
S04876,2024-05-17,Gutter Cleaning,411.86,None,2,823.72,494.23,329.49,CA,58.0,Non-binary,120k+,Online Booking,Cash
S04877,2024-05-17,Plumbing Repair,1245.53,REFERRAL20,1,996.43,747.32,249.11,NJ,24.0,,40-80k,Online Booking,Debit Card
S04878,2024-05-17,Painting,1065.79,SPRING10,1,959.21,639.48,319.74,CA,45.0,Female,80-120k,Walk-in,Mobile Pay
S04879,2024-05-17,Painting,1281.71,SUMMER15,1,1089.45,769.03,320.43,FL,40.0,Non-binary,40-80k,Online Booking,Mobile Pay
S04880,2024-05-18,HVAC Servicing,385.18,REFERRAL20,1,308.15,231.11,77.04,CA,26.0,Non-binary,120k+,Online Booking,Debit Card
S04881,2024-05-18,Gutter Cleaning,437.92,SUMMER15,1,372.23,262.75,109.48,TX,42.0,Non-binary,80-120k,Walk-in,Cash
S04882,2024-05-18,Painting,1499.86,SUMMER15,2,2549.76,1799.83,749.93,PA,40.0,Male,40-80k,Walk-in,Credit Card
S04883,2024-05-18,Window Replacement,1163.98,LOYALTY,1,931.18,698.39,232.8,CA,40.0,Male,80-120k,Walk-in,Debit Card
S04884,2024-05-18,Roof Repair,405.2,LOYALTY,1,324.16,243.12,81.04,WA,35.0,Non-binary,40-80k,Walk-in,Mobile Pay
S04885,2024-05-18,Roof Repair,753.03,LOYALTY,1,602.42,451.82,150.61,FL,45.0,Male,40-80k,Walk-in,Credit Card
S04886,2024-05-18,Plumbing Repair,873.06,SUMMER15,2,1484.2,1047.67,436.53,FL,40.0,Female,80-120k,Phone,Cash
S04887,2024-05-18,Gutter Cleaning,547.75,SUMMER15,1,465.59,328.65,136.94,NJ,22.0,Female,80-120k,Walk-in,Mobile Pay
S04888,2024-05-18,Fence Repair,631.71,SUMMER15,1,536.95,379.02,157.93,NY,37.0,Female,40-80k,Phone,Credit Card
S04889,2024-05-18,Lawn Maintenance,912.26,None,1,912.26,547.36,364.91,NJ,26.0,Male,<40k,Phone,Cash
S04890,2024-05-18,HVAC Servicing,956.27,SPRING10,1,860.64,573.76,286.88,WA,29.0,Female,120k+,Online Booking,Credit Card
S04891,2024-05-19,Painting,454.24,SUMMER15,1,386.11,272.55,113.56,IL,39.0,Male,<40k,Online Booking,Cash
S04892,2024-05-19,Painting,127.34,None,1,127.34,76.4,50.94,,39.0,Female,40-80k,Walk-in,Credit Card
S04893,2024-05-19,Painting,1016.97,SPRING10,1,915.27,610.18,305.09,NJ,48.0,Male,<40k,Phone,Mobile Pay
S04894,2024-05-19,Electrical Wiring,1207.8,None,1,1207.8,724.68,483.12,IL,38.0,Female,<40k,Online Booking,Mobile Pay
S04895,2024-05-19,Electrical Wiring,1394.73,None,1,1394.73,836.84,557.89,TX,39.0,Female,<40k,Phone,Cash
S04896,2024-05-19,HVAC Servicing,1032.93,SUMMER15,1,877.99,619.76,258.23,NJ,50.0,Female,80-120k,Online Booking,Mobile Pay
S04897,2024-05-19,Gutter Cleaning,372.28,SPRING10,1,335.05,223.37,111.68,NJ,48.0,Non-binary,80-120k,Online Booking,Mobile Pay
S04898,2024-05-19,Fence Repair,113.99,None,1,113.99,68.39,45.6,IL,39.0,Male,40-80k,Phone,Cash
S04899,2024-05-19,HVAC Servicing,180.54,SUMMER15,1,153.46,108.32,45.13,PA,,Non-binary,80-120k,Walk-in,Mobile Pay
S04900,2024-05-19,Water Heater Installation,181.87,None,1,181.87,109.12,72.75,CA,50.0,Male,<40k,Online Booking,Credit Card
S04901,2024-05-19,Window Replacement,917.37,LOYALTY,1,733.9,550.42,183.47,TX,43.0,Male,120k+,Online Booking,Debit Card
S04902,2024-05-20,Gutter Cleaning,830.29,LOYALTY,1,664.23,498.18,166.06,WA,31.0,Female,40-80k,Walk-in,Credit Card
S04903,2024-05-20,Fence Repair,849.34,SPRING10,2,1528.8,1019.2,509.6,NJ,37.0,Non-binary,40-80k,Walk-in,Cash
S04904,2024-05-20,Plumbing Repair,1223.28,REFERRAL20,1,978.63,733.97,244.66,PA,28.0,Non-binary,120k+,Online Booking,Debit Card
S04905,2024-05-20,Painting,975.94,None,1,975.94,585.57,390.38,NY,40.0,Female,,Online Booking,Credit Card
S04906,2024-05-20,Electrical Wiring,1216.45,SPRING10,2,2189.61,1459.74,729.87,NJ,24.0,Non-binary,80-120k,Online Booking,Debit Card
S04907,2024-05-20,Painting,1285.13,REFERRAL20,1,1028.1,771.08,257.03,IL,33.0,Non-binary,80-120k,Online Booking,Mobile Pay
S04908,2024-05-20,Fence Repair,1133.8,None,2,2267.59,1360.55,907.04,CA,46.0,Non-binary,120k+,Online Booking,Mobile Pay
S04909,2024-05-20,Window Replacement,119.24,SUMMER15,1,101.36,71.54,29.81,PA,53.0,Non-binary,<40k,Phone,Debit Card
S04910,2024-05-20,Window Replacement,346.52,SUMMER15,3,883.63,623.74,259.89,IL,49.0,Female,120k+,Phone,Cash
S04911,2024-05-20,Painting,961.37,SPRING10,1,865.23,576.82,288.41,NY,58.0,Non-binary,120k+,Walk-in,Cash
S04912,2024-05-21,Water Heater Installation,1061.64,SPRING10,1,955.48,636.99,318.49,WA,53.0,Female,40-80k,Walk-in,Credit Card
S04913,2024-05-21,Plumbing Repair,1183.46,None,3,3550.37,2130.22,1420.15,NJ,49.0,Non-binary,<40k,Walk-in,Mobile Pay
S04914,2024-05-21,Roof Repair,1399.86,SUMMER15,1,1189.88,839.91,349.96,IL,29.0,Female,80-120k,Walk-in,Cash
S04915,2024-05-21,Window Replacement,1053.55,SPRING10,1,948.2,632.13,316.07,FL,64.0,Female,<40k,Phone,Debit Card
S04916,2024-05-21,Gutter Cleaning,1080.18,SPRING10,3,2916.49,1944.33,972.16,TX,53.0,Female,80-120k,Walk-in,Mobile Pay
S04917,2024-05-21,Electrical Wiring,147.1,None,1,147.1,88.26,58.84,CA,41.0,Male,120k+,Online Booking,Mobile Pay
S04918,2024-05-21,Gutter Cleaning,290.9,None,1,290.9,174.54,116.36,TX,37.0,Non-binary,80-120k,Walk-in,Cash
S04919,2024-05-22,Fence Repair,554.54,LOYALTY,1,443.63,332.72,110.91,NY,44.0,Non-binary,40-80k,Online Booking,Cash
S04920,2024-05-22,Window Replacement,920.61,SUMMER15,2,1565.04,1104.73,460.31,IL,36.0,Male,80-120k,Online Booking,Debit Card
S04921,2024-05-22,HVAC Servicing,904.43,SUMMER15,1,768.77,542.66,226.11,TX,32.0,Non-binary,40-80k,Walk-in,Debit Card
S04922,2024-05-22,Fence Repair,530.09,SPRING10,1,477.08,318.06,159.03,WA,56.0,Non-binary,80-120k,Phone,Mobile Pay
S04923,2024-05-22,Window Replacement,1275.87,REFERRAL20,1,1020.69,765.52,255.17,NY,29.0,Non-binary,40-80k,Online Booking,Debit Card
S04924,2024-05-22,Water Heater Installation,325.27,SUMMER15,1,276.48,195.16,81.32,NJ,28.0,Female,120k+,Walk-in,Mobile Pay
S04925,2024-05-22,Electrical Wiring,116.38,None,1,116.38,69.83,46.55,PA,38.0,Non-binary,40-80k,Walk-in,Credit Card
S04926,2024-05-22,Gutter Cleaning,604.64,LOYALTY,1,483.71,362.79,120.93,CA,44.0,Non-binary,80-120k,Online Booking,Credit Card
S04927,2024-05-22,Fence Repair,886.37,REFERRAL20,2,1418.19,1063.64,354.55,NY,42.0,Male,120k+,Online Booking,Credit Card
S04928,2024-05-22,Painting,1160.57,LOYALTY,1,928.46,696.34,232.11,IL,37.0,Female,120k+,Walk-in,Credit Card
S04929,2024-05-22,Electrical Wiring,221.53,REFERRAL20,1,177.22,132.92,44.31,FL,50.0,Male,120k+,Phone,Cash
S04930,2024-05-22,Lawn Maintenance,918.22,SUMMER15,1,780.49,550.93,229.55,WA,42.0,Male,80-120k,Walk-in,Debit Card
S04931,2024-05-23,Roof Repair,226.73,LOYALTY,1,181.38,136.04,45.35,WA,31.0,Female,120k+,Phone,Credit Card
S04932,2024-05-23,Plumbing Repair,139.47,LOYALTY,1,111.57,83.68,27.89,NY,45.0,Non-binary,40-80k,Phone,Debit Card
S04933,2024-05-23,Lawn Maintenance,915.81,SUMMER15,1,778.44,549.48,228.95,NY,44.0,Male,<40k,Walk-in,Credit Card
S04934,2024-05-23,,255.23,SPRING10,1,229.71,153.14,76.57,TX,52.0,Female,120k+,Walk-in,Credit Card
S04935,2024-05-23,Window Replacement,1477.85,LOYALTY,2,2364.56,1773.42,591.14,NJ,36.0,Female,<40k,Online Booking,Mobile Pay
S04936,2024-05-23,HVAC Servicing,1151.1,SPRING10,2,2071.99,1381.32,690.66,FL,47.0,Non-binary,80-120k,Phone,Credit Card
S04937,2024-05-23,Water Heater Installation,1049.66,SUMMER15,1,892.21,629.79,262.41,NJ,39.0,Non-binary,40-80k,Online Booking,Credit Card
S04938,2024-05-23,Plumbing Repair,281.73,SPRING10,1,253.56,169.04,84.52,WA,45.0,Male,<40k,Phone,Credit Card
S04939,2024-05-23,Roof Repair,1006.53,LOYALTY,1,805.22,603.92,201.31,CA,42.0,Non-binary,120k+,Walk-in,Mobile Pay
S04940,2024-05-23,Window Replacement,1219.06,SPRING10,1,1097.15,731.43,365.72,TX,35.0,Male,120k+,Walk-in,Credit Card
S04941,2024-05-23,Window Replacement,383.17,REFERRAL20,1,306.53,229.9,76.63,FL,51.0,Female,80-120k,Walk-in,Debit Card
S04942,2024-05-24,Water Heater Installation,646.55,LOYALTY,1,517.24,387.93,129.31,IL,36.0,Non-binary,120k+,Phone,Debit Card
S04943,2024-05-24,,593.28,LOYALTY,1,474.63,355.97,118.66,PA,35.0,Male,120k+,Phone,Cash
S04944,2024-05-24,HVAC Servicing,328.73,LOYALTY,1,262.99,197.24,65.75,PA,35.0,Female,40-80k,Phone,Mobile Pay
S04945,2024-05-24,Water Heater Installation,108.43,SUMMER15,1,92.17,65.06,27.11,IL,23.0,Male,,Walk-in,Credit Card
S04946,2024-05-24,Fence Repair,229.3,REFERRAL20,1,183.44,137.58,45.86,IL,42.0,Female,120k+,Walk-in,Cash
S04947,2024-05-25,Plumbing Repair,483.89,None,1,483.89,290.33,193.56,FL,46.0,Female,80-120k,Online Booking,Debit Card
S04948,2024-05-25,Plumbing Repair,1327.62,SPRING10,1,1194.86,796.57,398.29,NJ,38.0,Male,120k+,Walk-in,Debit Card
S04949,2024-05-25,Plumbing Repair,1078.53,SPRING10,1,970.68,647.12,323.56,TX,38.0,Non-binary,120k+,Walk-in,Cash
S04950,2024-05-25,HVAC Servicing,362.25,SPRING10,1,326.02,217.35,108.67,PA,72.0,Female,40-80k,Online Booking,Credit Card
S04951,2024-05-25,Window Replacement,926.61,None,1,926.61,555.97,370.64,WA,40.0,Female,<40k,Walk-in,Mobile Pay
S04952,2024-05-25,Roof Repair,932.91,SUMMER15,1,792.97,559.75,233.23,NY,35.0,Female,80-120k,Online Booking,Debit Card
S04953,2024-05-25,Painting,391.67,LOYALTY,1,3133.2999999999997,235.0,78.33,NJ,47.0,Non-binary,120k+,Phone,Credit Card
S04954,2024-05-25,Lawn Maintenance,1284.07,SUMMER15,1,1091.46,770.44,321.02,FL,55.0,Female,<40k,Online Booking,Cash
S04955,2024-05-25,Roof Repair,1376.9,LOYALTY,1,1101.52,826.14,275.38,NJ,31.0,Non-binary,40-80k,Online Booking,Debit Card
S04956,2024-05-25,Fence Repair,459.78,LOYALTY,3,1103.47,827.6,275.87,FL,37.0,Male,80-120k,Online Booking,Debit Card
S04957,2024-05-25,Gutter Cleaning,534.51,SUMMER15,1,454.33,320.71,133.63,NJ,45.0,Male,40-80k,Phone,Debit Card
S04958,2024-05-25,Roof Repair,485.9,LOYALTY,1,388.72,291.54,97.18,TX,34.0,Male,80-120k,Walk-in,Debit Card
S04959,2024-05-25,Electrical Wiring,680.09,None,1,680.09,408.05,272.03,FL,41.0,Male,120k+,Walk-in,Credit Card
S04960,2024-05-25,Plumbing Repair,1240.32,REFERRAL20,2,1984.51,1488.38,496.13,IL,18.0,Male,40-80k,Phone,Credit Card
S04961,2024-05-26,Roof Repair,1217.64,LOYALTY,1,974.11,730.58,243.53,CA,37.0,Female,40-80k,Online Booking,Debit Card
S04962,2024-05-26,Roof Repair,274.61,None,2,549.23,329.54,219.69,FL,42.0,Non-binary,80-120k,Phone,Mobile Pay
S04963,2024-05-26,Electrical Wiring,1247.16,SPRING10,1,1122.44,748.29,374.15,PA,55.0,Non-binary,120k+,Walk-in,Credit Card
S04964,2024-05-26,Painting,1156.2,LOYALTY,1,924.96,693.72,231.24,FL,55.0,Female,<40k,Walk-in,Cash
S04965,2024-05-26,Electrical Wiring,333.97,LOYALTY,1,267.18,200.38,66.79,NJ,31.0,Non-binary,120k+,Walk-in,Credit Card
S04966,2024-05-26,Water Heater Installation,540.83,SUMMER15,1,459.7,324.5,135.21,,36.0,Non-binary,80-120k,Phone,Cash
S04967,2024-05-26,Lawn Maintenance,1451.32,None,1,1451.32,870.79,580.53,PA,44.0,Female,40-80k,Phone,Debit Card
S04968,2024-05-26,Water Heater Installation,1364.4,SUMMER15,1,1159.74,818.64,341.1,CA,40.0,Female,40-80k,Walk-in,Debit Card
S04969,2024-05-27,Fence Repair,1367.95,SPRING10,1,1231.16,820.77,410.39,NJ,32.0,Non-binary,80-120k,Walk-in,Debit Card
S04970,2024-05-27,Painting,1027.24,SPRING10,1,924.52,616.35,308.17,FL,32.0,Non-binary,<40k,Online Booking,Mobile Pay
S04971,2024-05-27,Window Replacement,1022.53,REFERRAL20,1,818.02,613.52,204.51,WA,26.0,Non-binary,40-80k,Walk-in,Debit Card
S04972,2024-05-27,Electrical Wiring,985.55,SUMMER15,1,837.72,591.33,246.39,CA,41.0,Male,40-80k,Online Booking,Cash
S04973,2024-05-27,Window Replacement,920.06,LOYALTY,1,736.05,552.04,184.01,PA,50.0,Female,<40k,Walk-in,Credit Card
S04974,2024-05-27,Lawn Maintenance,1497.3,SUMMER15,2,2545.41,1796.76,748.65,CA,44.0,Female,120k+,Phone,Mobile Pay
S04975,2024-05-27,Plumbing Repair,880.5,LOYALTY,1,704.4,528.3,176.1,WA,44.0,Male,80-120k,Phone,Mobile Pay
S04976,2024-05-27,Fence Repair,396.61,None,1,396.61,237.97,158.65,IL,41.0,Non-binary,120k+,Online Booking,Debit Card
S04977,2024-05-28,Gutter Cleaning,308.61,REFERRAL20,1,246.89,185.17,61.72,PA,33.0,Non-binary,<40k,Walk-in,Credit Card
S04978,2024-05-28,Roof Repair,1324.93,REFERRAL20,1,1059.94,794.96,264.99,PA,38.0,Male,80-120k,Online Booking,Mobile Pay
S04979,2024-05-28,Water Heater Installation,563.53,SPRING10,1,507.18,338.12,169.06,TX,36.0,Male,80-120k,Phone,Mobile Pay
S04980,2024-05-28,Roof Repair,571.86,LOYALTY,1,457.49,343.12,114.37,IL,21.0,Male,120k+,Online Booking,Cash
S04981,2024-05-28,Window Replacement,1182.92,SUMMER15,1,1005.49,709.75,295.73,IL,42.0,Male,40-80k,Walk-in,Cash
S04982,2024-05-28,HVAC Servicing,1276.18,SUMMER15,1,1084.75,765.71,319.04,NJ,21.0,Female,120k+,Walk-in,Cash
S04983,2024-05-28,Roof Repair,209.62,None,1,209.62,125.77,83.85,WA,27.0,Male,120k+,Online Booking,Credit Card
S04984,2024-05-28,Plumbing Repair,1143.31,SPRING10,1,1028.98,685.98,342.99,NY,45.0,Male,40-80k,Walk-in,Mobile Pay
